encounter_id,spacecraft,date,year,month,probe,sza_deg,mlt,cone_deg,clock_deg,dp_nPa,bz_nT,near_occ,bg_occ,Dn,EB,qc_transition_cleanliness,qc_disturbance,qc_boundary_motion,omni_context_quality_note,boundary_uncertainty_note,routeC_core_usable,exclude_reason,cone_bin
exp_20080726_thc,themis,2008-07-26,2008,7,thc,20.1,11.8,36.3,101.8,1.28,-0.48,0.0029,0.8774,3.7285,4.1292,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.003<5%,low-cone
exp_20080726_thd,themis,2008-07-26,2008,7,thd,20.6,11.7,31.4,126.2,1.1,-1.28,0.8279,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080727_tha,themis,2008-07-27,2008,7,tha,22.9,11.5,29.6,139.1,1.01,-1.87,0.7658,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,quasi-radial
exp_20080725_thb,themis,2008-07-25,2008,7,thb,20.7,12.0,73.8,83.4,1.5,0.48,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080724_the,themis,2008-07-24,2008,7,the,20.8,11.8,61.4,130.4,0.63,-1.44,0.7457,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080726_the,themis,2008-07-26,2008,7,the,20.6,11.8,31.5,121.9,1.04,-1.15,0.8285,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080727_thc,themis,2008-07-27,2008,7,thc,26.8,13.5,43.8,59.2,0.94,1.24,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20080725_thd,themis,2008-07-25,2008,7,thd,20.8,11.7,85.9,50.0,1.03,1.68,0.7815,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080726_thb,themis,2008-07-26,2008,7,thb,18.9,12.3,31.8,121.9,1.03,-1.15,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080727_the,themis,2008-07-27,2008,7,the,20.5,11.8,39.8,100.6,1.68,-0.71,0.8779,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080728_tha,themis,2008-07-28,2008,7,tha,23.4,11.5,44.6,170.3,2.12,-1.82,0.8064,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,low-cone
exp_20080728_thb,themis,2008-07-28,2008,7,thb,23.9,13.5,75.7,91.2,2.93,-0.05,0.0,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,perpendicular
exp_20080728_thc,themis,2008-07-28,2008,7,thc,19.7,11.8,43.0,148.2,2.01,-1.26,0.0,1.0,,,not_assessed,uncertain,stable,good,plausible,False,near_occ=0.000<5%,low-cone
exp_20080729_thb,themis,2008-07-29,2008,7,thb,19.0,12.0,74.5,121.7,1.6,-1.33,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080729_thc,themis,2008-07-29,2008,7,thc,25.9,13.4,21.4,2.1,1.0,0.55,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,quasi-radial
exp_20080729_thd,themis,2008-07-29,2008,7,thd,20.2,11.7,39.8,110.7,1.42,-0.62,0.89,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080727_thd,themis,2008-07-27,2008,7,thd,20.5,11.7,34.4,106.1,1.53,-0.84,0.8733,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080728_the,themis,2008-07-28,2008,7,the,20.4,11.8,33.3,120.5,1.65,-0.56,0.8849,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080730_thb,themis,2008-07-30,2008,7,thb,16.9,12.4,62.3,316.1,1.61,1.37,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080730_thc,themis,2008-07-30,2008,7,thc,19.2,11.8,74.6,56.8,2.02,1.57,0.0,1.0,,,not_assessed,uncertain,stable,good,plausible,False,near_occ=0.000<5%,perpendicular
exp_20080730_tha,themis,2008-07-30,2008,7,tha,23.3,11.8,49.6,138.0,1.83,-1.83,0.8354,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080729_the,themis,2008-07-29,2008,7,the,20.2,11.8,52.2,99.9,1.46,-0.28,0.8951,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080728_thd,themis,2008-07-28,2008,7,thd,20.4,11.7,29.2,136.5,1.72,-0.76,0.8679,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,quasi-radial
exp_20080727_thb,themis,2008-07-27,2008,7,thb,19.4,12.8,43.8,59.2,0.94,1.24,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080731_thb,themis,2008-07-31,2008,7,thb,17.3,12.7,73.2,326.6,1.4,1.85,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080731_thc,themis,2008-07-31,2008,7,thc,25.0,13.3,73.2,326.6,1.4,1.85,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080731_tha,themis,2008-07-31,2008,7,tha,22.3,11.9,37.0,252.8,1.47,-0.49,0.7722,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080730_the,themis,2008-07-30,2008,7,the,20.1,11.8,69.5,322.0,1.73,3.38,0.8905,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080801_thb,themis,2008-08-01,2008,8,thb,23.1,,,,,,,,,,,,,,,False,insufficient MOM data,unknown
exp_20080801_tha,themis,2008-08-01,2008,8,tha,21.7,11.9,45.3,260.0,1.36,-0.4,0.8699,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080731_the,themis,2008-07-31,2008,7,the,20.0,11.8,74.8,295.0,1.18,1.48,0.9474,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080729_tha,themis,2008-07-29,2008,7,tha,23.5,11.7,34.2,70.3,0.93,0.38,0.7538,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080801_thd,themis,2008-08-01,2008,8,thd,19.7,11.8,54.1,281.6,1.67,0.49,0.8351,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080801_thc,themis,2008-08-01,2008,8,thc,18.7,11.8,78.1,307.3,1.84,1.88,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080801_the,themis,2008-08-01,2008,8,the,19.8,11.8,47.2,267.1,1.53,-0.11,0.8921,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080802_tha,themis,2008-08-02,2008,8,tha,21.5,11.8,60.0,317.7,0.95,2.45,0.8678,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080731_thd,themis,2008-07-31,2008,7,thd,19.9,11.7,76.2,293.5,1.28,1.4,0.9442,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080802_thc,themis,2008-08-02,2008,8,thc,24.0,13.3,33.4,274.4,0.95,0.17,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20080802_the,themis,2008-08-02,2008,8,the,19.7,11.8,64.6,328.7,0.92,2.84,0.9687,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080802_thd,themis,2008-08-02,2008,8,thd,19.5,11.8,63.0,321.9,0.87,2.65,0.9742,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080803_tha,themis,2008-08-03,2008,8,tha,21.7,11.6,33.4,219.6,1.44,-1.22,0.9209,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080803_thc,themis,2008-08-03,2008,8,thc,18.2,11.8,48.2,254.9,1.33,-0.44,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,intermediate
exp_20080804_tha,themis,2008-08-04,2008,8,tha,22.1,11.5,62.8,273.9,1.02,0.13,0.9022,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080803_the,themis,2008-08-03,2008,8,the,19.5,11.8,29.5,202.6,1.49,-2.23,0.7454,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,quasi-radial
exp_20080804_thb,themis,2008-08-04,2008,8,thb,15.2,12.6,39.7,87.2,1.38,0.02,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080802_thb,themis,2008-08-02,2008,8,thb,17.5,11.9,66.7,262.7,1.14,-0.38,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080805_thb,themis,2008-08-05,2008,8,thb,23.5,,,,,,,,,,,,,,,False,insufficient MOM data,unknown
exp_20080804_thc,themis,2008-08-04,2008,8,thc,23.2,13.2,39.7,87.2,1.38,0.02,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20080804_the,themis,2008-08-04,2008,8,the,19.3,11.8,57.3,266.7,1.05,-0.05,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080804_thd,themis,2008-08-04,2008,8,thd,19.2,11.8,70.1,270.9,1.03,0.03,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080803_thd,themis,2008-08-03,2008,8,thd,19.4,11.8,32.8,218.8,1.43,-1.25,0.7957,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080803_thb,themis,2008-08-03,2008,8,thb,15.0,12.4,33.6,201.6,1.66,-2.25,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080805_thd,themis,2008-08-05,2008,8,thd,19.0,11.8,79.2,38.5,1.07,1.02,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080805_thc,themis,2008-08-05,2008,8,thc,17.7,11.8,48.6,167.7,1.08,-1.51,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,intermediate
exp_20080730_thd,themis,2008-07-30,2008,7,thd,20.0,11.7,74.3,325.6,1.76,3.85,0.8599,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080806_tha,themis,2008-08-06,2008,8,tha,22.6,11.6,81.6,148.4,1.46,-1.25,0.9815,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080806_thb,themis,2008-08-06,2008,8,thb,16.1,11.8,73.8,263.3,1.15,-0.48,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080806_thd,themis,2008-08-06,2008,8,thd,18.8,11.8,46.8,270.0,1.48,,0.7022,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080805_tha,themis,2008-08-05,2008,8,tha,22.5,11.5,39.0,188.2,1.17,-1.53,0.9427,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080806_the,themis,2008-08-06,2008,8,the,19.0,11.9,48.6,270.9,1.42,0.05,0.742,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080807_tha,themis,2008-08-07,2008,8,tha,22.5,11.8,56.1,263.2,0.83,-0.44,0.9899,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080807_thb,themis,2008-08-07,2008,8,thb,13.0,12.4,89.0,251.3,1.29,-0.94,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080807_thc,themis,2008-08-07,2008,8,thc,17.1,11.8,84.3,283.1,0.65,1.13,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080807_thd,themis,2008-08-07,2008,8,thd,18.6,11.8,82.2,277.8,0.76,0.64,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080808_thb,themis,2008-08-08,2008,8,thb,13.1,12.5,76.2,271.3,1.38,0.05,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080808_thc,themis,2008-08-08,2008,8,thc,21.4,13.1,76.2,271.3,1.38,0.05,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080805_the,themis,2008-08-05,2008,8,the,19.2,11.9,89.0,23.8,1.18,1.97,0.9579,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080808_thd,themis,2008-08-08,2008,8,thd,18.3,11.8,83.3,306.0,1.78,1.9,0.55,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080808_the,themis,2008-08-08,2008,8,the,18.6,11.9,62.6,301.8,1.76,1.96,0.5672,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080809_thb,themis,2008-08-09,2008,8,thb,26.6,10.8,63.9,262.2,4.59,-0.53,0.0,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,perpendicular
exp_20080806_thc,themis,2008-08-06,2008,8,thc,22.3,13.1,69.0,305.9,2.66,0.75,0.0,1.0,,,not_assessed,uncertain,stable,good,plausible,False,near_occ=0.000<5%,perpendicular
exp_20080809_tha,themis,2008-08-09,2008,8,tha,21.2,12.0,59.0,263.3,4.05,-0.37,0.4436,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,intermediate
exp_20080807_the,themis,2008-08-07,2008,8,the,18.8,11.9,80.4,265.6,0.93,-0.35,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080809_thc,themis,2008-08-09,2008,8,thc,16.4,11.9,67.7,275.9,2.5,0.56,0.0,0.7365,,,not_assessed,uncertain,stable,good,plausible,False,near_occ=0.000<5%,perpendicular
exp_20080809_thd,themis,2008-08-09,2008,8,thd,18.1,11.8,67.3,279.0,2.5,0.58,0.4026,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,perpendicular
exp_20080810_tha,themis,2008-08-10,2008,8,tha,20.8,11.9,69.5,269.9,1.7,-0.01,0.8559,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080808_tha,themis,2008-08-08,2008,8,tha,21.7,12.0,85.8,314.9,1.7,5.65,0.9968,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080810_the,themis,2008-08-10,2008,8,the,18.2,11.9,60.0,283.2,1.75,0.68,0.4872,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080810_thd,themis,2008-08-10,2008,8,thd,17.9,11.8,63.2,297.4,1.75,1.56,0.4763,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080811_tha,themis,2008-08-11,2008,8,tha,20.7,11.7,78.9,275.2,1.55,0.25,0.9634,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080811_thc,themis,2008-08-11,2008,8,thc,15.8,11.9,68.4,273.2,1.61,0.14,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080811_the,themis,2008-08-11,2008,8,the,18.0,11.9,81.4,283.0,1.43,0.66,0.5382,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080811_thd,themis,2008-08-11,2008,8,thd,17.7,11.9,78.4,274.6,1.57,0.23,0.478,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080810_thc,themis,2008-08-10,2008,8,thc,20.5,13.0,63.9,263.4,4.59,-0.47,0.0,0.4825,,,not_assessed,uncertain,stable,good,plausible,False,near_occ=0.000<5%,perpendicular
exp_20080812_tha,themis,2008-08-12,2008,8,tha,20.9,11.6,83.4,258.2,1.67,-0.56,0.7393,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080810_thb,themis,2008-08-10,2008,8,thb,14.9,11.7,72.7,257.6,1.61,-0.74,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080812_thd,themis,2008-08-12,2008,8,thd,17.4,11.9,81.6,275.4,1.81,0.2,0.3838,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080812_the,themis,2008-08-12,2008,8,the,17.8,11.9,81.8,293.6,1.75,0.44,0.411,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080811_thb,themis,2008-08-11,2008,8,thb,10.8,12.3,43.6,297.2,1.22,0.36,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080813_tha,themis,2008-08-13,2008,8,tha,21.1,11.6,81.1,284.2,1.1,0.57,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080813_thb,themis,2008-08-13,2008,8,thb,24.8,10.8,70.1,271.8,1.93,0.04,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080813_thd,themis,2008-08-13,2008,8,thd,17.2,11.9,78.3,315.9,0.96,1.23,0.6718,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080813_thc,themis,2008-08-13,2008,8,thc,15.1,11.9,84.7,315.7,1.05,1.23,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080813_the,themis,2008-08-13,2008,8,the,17.5,11.9,53.6,311.1,0.86,1.0,0.7986,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080814_tha,themis,2008-08-14,2008,8,tha,21.3,11.6,34.9,26.1,1.72,1.04,0.6789,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080814_thb,themis,2008-08-14,2008,8,thb,13.9,11.6,46.1,86.3,1.09,0.03,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080812_thc,themis,2008-08-12,2008,8,thc,19.7,13.0,35.7,271.8,1.2,0.03,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20080814_the,themis,2008-08-14,2008,8,the,17.3,12.0,86.3,2.2,1.05,1.3,0.5817,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080815_tha,themis,2008-08-15,2008,8,tha,21.2,11.8,58.9,98.5,1.08,-0.19,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080814_thd,themis,2008-08-14,2008,8,thd,16.9,11.9,86.9,1.7,1.07,1.01,0.5554,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080815_thb,themis,2008-08-15,2008,8,thb,8.6,12.2,59.4,352.9,0.89,1.76,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080815_thc,themis,2008-08-15,2008,8,thc,14.5,12.0,55.6,293.4,0.86,0.37,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,intermediate
exp_20080815_thd,themis,2008-08-15,2008,8,thd,16.7,11.9,54.7,281.0,0.84,0.18,0.6809,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080815_the,themis,2008-08-15,2008,8,the,17.1,12.0,54.7,318.8,0.82,0.44,0.7265,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080816_thb,themis,2008-08-16,2008,8,thb,8.7,12.3,56.9,2.1,1.13,1.66,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080816_tha,themis,2008-08-16,2008,8,tha,20.6,11.9,89.2,241.1,3.5,-1.68,0.5393,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,perpendicular
exp_20080817_thb,themis,2008-08-17,2008,8,thb,23.8,,,,,,,,,,,,,,,False,insufficient MOM data,unknown
exp_20080816_thc,themis,2008-08-16,2008,8,thc,18.0,12.9,56.9,2.1,1.13,1.66,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,intermediate
exp_20080816_thd,themis,2008-08-16,2008,8,thd,16.4,11.9,57.0,252.6,2.02,-0.92,0.4937,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,intermediate
exp_20080816_the,themis,2008-08-16,2008,8,the,16.8,12.0,59.6,252.9,2.17,-1.03,0.5353,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,intermediate
exp_20080817_tha,themis,2008-08-17,2008,8,tha,20.1,12.0,58.9,64.7,1.49,1.28,0.6184,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080817_thc,themis,2008-08-17,2008,8,thc,13.8,12.0,74.3,91.8,1.5,-0.07,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
exp_20080818_tha,themis,2008-08-18,2008,8,tha,19.6,12.0,45.6,257.1,4.13,-0.25,0.5885,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,intermediate
exp_20080817_the,themis,2008-08-17,2008,8,the,16.6,12.0,63.6,85.8,1.43,0.17,0.2838,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080817_thd,themis,2008-08-17,2008,8,thd,16.2,11.9,74.6,89.5,1.49,0.02,0.2587,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,perpendicular
exp_20080818_thb,themis,2008-08-18,2008,8,thb,13.1,11.5,33.2,58.8,1.73,0.49,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080812_thb,themis,2008-08-12,2008,8,thb,10.9,12.4,35.7,271.8,1.2,0.03,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080818_thc,themis,2008-08-18,2008,8,thc,17.2,12.8,57.5,82.5,1.66,0.34,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,intermediate
exp_20080819_tha,themis,2008-08-19,2008,8,tha,19.3,11.9,51.1,199.9,1.2,-1.75,0.5897,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080818_the,themis,2008-08-18,2008,8,the,16.4,12.0,48.8,221.6,3.87,-0.72,0.1552,0.3826,1.3809,1.7102,mixed,undisturbed,stable,good,plausible,True,,intermediate
exp_20080819_thb,themis,2008-08-19,2008,8,thb,6.5,12.2,29.4,263.8,1.12,-0.04,0.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,quasi-radial
exp_20080819_thd,themis,2008-08-19,2008,8,thd,15.6,11.9,51.3,198.7,1.21,-1.57,0.2078,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080819_thc,themis,2008-08-19,2008,8,thc,13.1,12.0,51.3,199.0,1.2,-1.63,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,intermediate
exp_20080819_the,themis,2008-08-19,2008,8,the,16.1,12.0,43.6,214.0,1.16,-1.52,0.2364,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080820_tha,themis,2008-08-20,2008,8,tha,19.3,11.7,55.6,112.6,0.97,-0.45,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,intermediate
exp_20080809_the,themis,2008-08-09,2008,8,the,18.4,11.9,67.5,279.3,3.08,0.52,0.5682,0.0,,,not_assessed,uncertain,stable,good,plausible,False,bg_occ=0.000<1%,perpendicular
exp_20080818_thd,themis,2008-08-18,2008,8,thd,15.9,11.9,50.6,116.2,3.55,-0.65,0.1677,0.2838,0.7524,1.3402,clean,undisturbed,stable,good,plausible,True,,intermediate
exp_20080821_thb,themis,2008-08-21,2008,8,thb,23.5,,,,,,,,,,,,,,,False,insufficient MOM data,unknown
exp_20080820_thc,themis,2008-08-20,2008,8,thc,16.5,12.8,31.5,137.8,1.11,-0.58,0.0,0.8962,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,low-cone
exp_20080820_thd,themis,2008-08-20,2008,8,thd,15.4,12.0,36.8,26.6,1.01,0.29,0.3115,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080821_tha,themis,2008-08-21,2008,8,tha,19.4,11.6,30.5,163.6,1.09,-0.95,1.0,0.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,bg_occ=0.000<1%,low-cone
exp_20080814_thc,themis,2008-08-14,2008,8,thc,18.8,12.9,69.8,271.8,1.93,0.04,0.0,1.0,,,not_assessed,uncertain,uncertain,good,uncertain,False,near_occ=0.000<5%,perpendicular
